ano,percentual_nivel_5,percentual_nivel_8,percentual_nivel_1,tipo_localizacao,quantidade_alunos_inse,percentual_nivel_3,sigla_uf,sigla_uf_nome,inse,percentual_nivel_2,percentual_nivel_4,rede,area,percentual_nivel_6,percentual_nivel_7
2019,22.37,0.92,0.8,Rural,445,11.45,GO,Goiás,5.2,4.4,25.06,Federal,Interior,20.11,14.89
2019,24.27,0.88,0.83,Total (Urbana e Rural),97656,15.43,GO,Goiás,4.99,9.89,23.83,Estadual,Total (Capital e Interior),15.21,9.65
2019,24.17,1.3,0.55,Total (Urbana e Rural),15496,13.88,GO,Goiás,5.11,7.87,22.18,Estadual,Capital,17.57,12.48
2019,24.29,0.8,0.89,Total (Urbana e Rural),82160,15.73,GO,Goiás,4.97,10.27,24.15,Estadual,Interior,14.76,9.11
2019,24.41,0.89,0.79,Urbana,96174,15.33,GO,Goiás,5,9.71,23.8,Estadual,Total (Capital e Interior),15.34,9.73
2019,24.17,1.3,0.55,Urbana,15496,13.88,GO,Goiás,5.11,7.87,22.18,Estadual,Capital,17.57,12.48
2019,24.45,0.81,0.84,Urbana,80678,15.62,GO,Goiás,4.98,10.07,24.12,Estadual,Interior,14.9,9.19
2019,15.84,0.19,3.69,Rural,1482,21.77,GO,Goiás,4.54,21.04,25.54,Estadual,Total (Capital e Interior),7.38,4.55
2019,15.84,0.19,3.69,Rural,1482,21.77,GO,Goiás,4.54,21.04,25.54,Estadual,Interior,7.38,4.55
2019,25.1,0.69,0.47,Total (Urbana e Rural),68597,16.3,GO,Goiás,4.98,8.99,25.31,Municipal,Interior,15.07,8.06
2019,25.34,0.75,0.42,Urbana,74899,15.99,GO,Goiás,5,8.54,24.89,Municipal,Total (Capital e Interior),15.56,8.5
2019,25.23,0.71,0.45,Urbana,64623,16.16,GO,Goiás,4.99,8.7,25.22,Municipal,Interior,15.31,8.23
2019,23,0.33,0.82,Rural,3974,18.55,GO,Goiás,4.81,13.54,26.87,Municipal,Total (Capital e Interior),11.42,5.47
2019,23,0.33,0.82,Rural,3974,18.55,GO,Goiás,4.81,13.54,26.87,Municipal,Interior,11.42,5.47
2019,24.7,0.81,0.66,Total (Urbana e Rural),176529,15.74,GO,Goiás,4.99,9.4,24.35,Total (Estadual e Municipal),Total (Capital e Interior),15.27,9.06
2019,24.66,0.75,0.7,Total (Urbana e Rural),150757,15.99,GO,Goiás,4.98,9.69,24.68,Total (Estadual e Municipal),Interior,14.9,8.63
2019,24.82,0.83,0.63,Urbana,171073,15.62,GO,Goiás,5,9.2,24.28,Total (Estadual e Municipal),Total (Capital e Interior),15.44,9.19
2019,24.8,0.77,0.66,Urbana,145301,15.86,GO,Goiás,4.98,9.46,24.61,Total (Estadual e Municipal),Interior,15.08,8.76
2019,21.06,0.3,1.59,Rural,5456,19.42,GO,Goiás,4.74,15.57,26.51,Total (Estadual e Municipal),Total (Capital e Interior),10.33,5.22
2019,21.06,0.3,1.59,Rural,5456,19.42,GO,Goiás,4.74,15.57,26.51,Total (Estadual e Municipal),Interior,10.33,5.22
2019,24.7,0.82,0.66,Total (Urbana e Rural),177906,15.67,GO,Goiás,5,9.34,24.31,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),15.35,9.14
2019,24.95,1.2,0.43,Total (Urbana e Rural),26049,14.17,GO,Goiás,5.11,7.64,22.35,"Total (Federal, Estadual e Municipal)",Capital,17.56,11.7
2019,24.66,0.76,0.7,Total (Urbana e Rural),151857,15.94,GO,Goiás,4.98,9.64,24.66,"Total (Federal, Estadual e Municipal)",Interior,14.96,8.68
2019,24.83,0.84,0.63,Urbana,172005,15.56,GO,Goiás,5,9.15,24.23,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),15.5,9.25
2019,24.95,1.2,0.43,Urbana,26049,14.17,GO,Goiás,5.11,7.64,22.35,"Total (Federal, Estadual e Municipal)",Capital,17.56,11.7
2019,24.81,0.77,0.67,Urbana,145956,15.82,GO,Goiás,4.99,9.43,24.59,"Total (Federal, Estadual e Municipal)",Interior,15.12,8.79
2019,21.16,0.34,1.53,Rural,5901,18.82,GO,Goiás,4.77,14.72,26.4,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),11.07,5.95
2019,21.16,0.34,1.53,Rural,5901,18.82,GO,Goiás,4.77,14.72,26.4,"Total (Federal, Estadual e Municipal)",Interior,11.07,5.95
2019,23.42,1.13,0.72,Rural,3756,16.23,DF,Distrito Federal,5.02,9.63,22.45,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),15.56,10.88
2019,23.42,1.13,0.72,Rural,3756,16.23,DF,Distrito Federal,5.02,9.63,22.45,"Total (Federal, Estadual, Municipal e Privada)",Capital,15.56,10.88
2019,24.18,1.08,0.65,Rural,3581,15.77,DF,Distrito Federal,5.05,8.27,22.97,Estadual,Total (Capital e Interior),16.1,10.99
2019,24.18,1.08,0.65,Rural,3581,15.77,DF,Distrito Federal,5.05,8.27,22.97,Estadual,Capital,16.1,10.99
2019,8.91,20.07,0.13,Urbana,2971,0.73,DF,Distrito Federal,6.33,0.24,3.9,Privada,Total (Capital e Interior),18.34,47.69
2019,8.91,20.07,0.13,Urbana,2971,0.73,DF,Distrito Federal,6.33,0.24,3.9,Privada,Capital,18.34,47.69
2019,7.34,2.67,2.75,Rural,131,23.66,DF,Distrito Federal,4.35,41.23,12,Privada,Total (Capital e Interior),3.22,7.13
2019,7.34,2.67,2.75,Rural,131,23.66,DF,Distrito Federal,4.35,41.23,12,Privada,Capital,3.22,7.13
2019,24.18,1.08,0.65,Rural,3581,15.77,DF,Distrito Federal,5.05,8.27,22.97,Total (Estadual e Municipal),Total (Capital e Interior),16.1,10.99
2019,24.18,1.08,0.65,Rural,3581,15.77,DF,Distrito Federal,5.05,8.27,22.97,Total (Estadual e Municipal),Capital,16.1,10.99
2019,24.63,2.13,0.29,Urbana,65883,10.98,DF,Distrito Federal,5.29,4.99,20.21,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),20.05,16.72
2019,24.63,2.13,0.29,Urbana,65883,10.98,DF,Distrito Federal,5.29,4.99,20.21,"Total (Federal, Estadual e Municipal)",Capital,20.05,16.72
2019,24.1,1.06,0.63,Rural,3625,15.91,DF,Distrito Federal,5.05,8.29,22.89,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),16.08,11.03
2019,24.1,1.06,0.63,Rural,3625,15.91,DF,Distrito Federal,5.05,8.29,22.89,"Total (Federal, Estadual e Municipal)",Capital,16.08,11.03
2021,21.56,1.51,0.36,Total (Urbana e Rural),50118,19.03,RO,Rondônia,4.97,9.09,26.39,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),12.96,9.11
2021,21.65,1.64,0.32,Urbana,45109,18.4,RO,Rondônia,5,8.72,25.93,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),13.61,9.73
2021,21.96,1.28,0.36,Urbana,31677,19.43,RO,Rondônia,4.94,9.18,26.95,"Total (Federal, Estadual, Municipal e Privada)",Interior,12.55,8.29
2021,20.75,0.3,0.67,Rural,5009,24.51,RO,Rondônia,4.71,12.36,30.47,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),7.29,3.66
2021,18.36,0.74,1.78,Rural,986,21.89,RO,Rondônia,4.73,14.91,27.12,"Total (Federal, Estadual, Municipal e Privada)",Capital,8.12,7.08
2021,21.5,0.17,0.32,Rural,4023,25.33,RO,Rondônia,4.71,11.55,31.52,"Total (Federal, Estadual, Municipal e Privada)",Interior,7.03,2.58
2021,21.85,0.36,1.21,Rural,689,24.15,RO,Rondônia,4.71,10.85,31.48,Estadual,Total (Capital e Interior),7.66,2.44
2021,20.02,0.33,2.75,Rural,262,24.4,RO,Rondônia,4.65,10.71,32.61,Estadual,Capital,8.31,0.87
2021,21.11,0.47,0.49,Total (Urbana e Rural),18086,22.68,RO,Rondônia,4.78,11.67,29.11,Municipal,Total (Capital e Interior),9.65,4.82
2021,19.65,0.61,0.64,Total (Urbana e Rural),4601,22.15,RO,Rondônia,4.78,12.94,28.95,Municipal,Capital,9.32,5.74
2021,20.29,0.6,0.38,Urbana,4017,21.51,RO,Rondônia,4.83,11.38,29.12,Municipal,Capital,10.33,6.39
2021,21.81,0.54,0.47,Urbana,9968,21.89,RO,Rondônia,4.82,10.9,28.37,Municipal,Interior,10.82,5.2
2021,20.23,0.19,0.64,Rural,4101,25.63,RO,Rondônia,4.66,13.76,30.84,Municipal,Total (Capital e Interior),6.27,2.45
2021,16.41,0.68,1.93,Rural,584,25.39,RO,Rondônia,4.52,20.8,28.1,Municipal,Capital,4.24,2.46
2021,15.79,11.63,0.07,Total (Urbana e Rural),909,4.67,RO,Rondônia,5.91,1.08,10.04,Privada,Interior,20.33,36.39
2021,21.54,1.11,0.43,Total (Urbana e Rural),13758,19.19,RO,Rondônia,4.93,9.74,26.69,Total (Estadual e Municipal),Capital,13.16,8.13
2021,20.49,0.21,0.73,Rural,4790,25.4,RO,Rondônia,4.67,13.3,30.94,Total (Estadual e Municipal),Total (Capital e Interior),6.49,2.45
2021,17.42,0.58,2.16,Rural,846,25.11,RO,Rondônia,4.56,17.97,29.37,Total (Estadual e Municipal),Capital,5.38,2.01
2021,21.54,1.11,0.43,Total (Urbana e Rural),13758,19.19,RO,Rondônia,4.93,9.74,26.69,"Total (Federal, Estadual e Municipal)",Capital,13.16,8.13
2021,20.49,0.21,0.73,Rural,4790,25.4,RO,Rondônia,4.67,13.3,30.94,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),6.49,2.45
2021,17.42,0.58,2.16,Rural,846,25.11,RO,Rondônia,4.56,17.97,29.37,"Total (Federal, Estadual e Municipal)",Capital,5.38,2.01
2021,15.21,1.14,2.24,Total (Urbana e Rural),23143,21.19,AC,Acre,4.63,23.36,20.75,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),9.32,6.79
2021,19.26,1.99,0.88,Total (Urbana e Rural),10470,18.97,AC,Acre,4.92,13.35,22.61,"Total (Federal, Estadual, Municipal e Privada)",Capital,12.79,10.14
2021,11.79,0.42,3.38,Total (Urbana e Rural),12673,23.06,AC,Acre,4.39,31.79,19.18,"Total (Federal, Estadual, Municipal e Privada)",Interior,6.4,3.97
2021,16.57,1.35,1.53,Urbana,20150,20.8,AC,Acre,4.73,19.96,21.58,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),10.42,7.79
2021,19.79,2.12,0.76,Urbana,9903,18.32,AC,Acre,4.96,12.31,22.85,"Total (Federal, Estadual, Municipal e Privada)",Capital,13.26,10.6
2021,13.17,0.54,2.33,Urbana,10247,23.41,AC,Acre,4.49,28.04,20.25,"Total (Federal, Estadual, Municipal e Privada)",Interior,7.43,4.83
2021,8.21,0.03,5.9,Rural,2993,23.23,AC,Acre,4.14,40.84,16.46,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),3.68,1.66
2021,10.89,0,2.81,Rural,567,29.21,AC,Acre,4.35,29.73,18.88,"Total (Federal, Estadual, Municipal e Privada)",Capital,5.49,2.98
2021,7.67,0.03,6.52,Rural,2426,22.03,AC,Acre,4.09,43.08,15.97,"Total (Federal, Estadual, Municipal e Privada)",Interior,3.31,1.4
2021,29.89,1.68,0.59,Total (Urbana e Rural),166,14.43,AC,Acre,5.15,8.32,15.74,Federal,Total (Capital e Interior),15.21,14.14
2021,35.34,3.02,1.07,Total (Urbana e Rural),100,5.19,AC,Acre,5.44,2.87,14.02,Federal,Capital,19.42,19.08
2021,29.89,1.68,0.59,Urbana,166,14.43,AC,Acre,5.15,8.32,15.74,Federal,Total (Capital e Interior),15.21,14.14
2021,35.34,3.02,1.07,Urbana,100,5.19,AC,Acre,5.44,2.87,14.02,Federal,Capital,19.42,19.08
2021,15.94,0.5,1.85,Total (Urbana e Rural),16691,22.38,AC,Acre,4.62,22.02,22.44,Estadual,Total (Capital e Interior),9.41,5.46
2021,19.2,0.63,0.95,Total (Urbana e Rural),8615,21.44,AC,Acre,4.79,14.9,24.57,Estadual,Capital,11.5,6.8
2021,12.73,0.37,2.73,Total (Urbana e Rural),8076,23.31,AC,Acre,4.45,29.02,20.34,Estadual,Interior,7.36,4.14
2021,17.28,0.59,1.41,Urbana,14895,21.97,AC,Acre,4.69,18.9,23.27,Estadual,Total (Capital e Interior),10.42,6.16
2021,19.87,0.68,0.8,Urbana,8117,20.85,AC,Acre,4.82,13.76,25,Estadual,Capital,11.97,7.07
2021,14.14,0.48,2.14,Urbana,6778,23.32,AC,Acre,4.54,25.15,21.17,Estadual,Interior,8.54,5.06
2021,8.77,0.04,4.21,Rural,1796,24.61,AC,Acre,4.21,38.65,18,Estadual,Total (Capital e Interior),4.02,1.69
2021,10.04,0,3.01,Rural,498,29.63,AC,Acre,4.33,30.42,18.73,Estadual,Capital,5.06,3.11
2021,8.42,0.05,4.54,Rural,1298,23.25,AC,Acre,4.17,40.89,17.8,Estadual,Interior,3.74,1.3
2021,11.62,0.29,4.22,Total (Urbana e Rural),5486,22.33,AC,Acre,4.32,34.41,18.3,Municipal,Total (Capital e Interior),5.47,3.36
2021,20.03,0.46,1.28,Total (Urbana e Rural),1027,19.94,AC,Acre,4.78,16.15,23.38,Municipal,Capital,12.34,6.41
2021,9.5,0.25,4.96,Total (Urbana e Rural),4459,22.94,AC,Acre,4.2,39.03,17.01,Municipal,Interior,3.73,2.58
2021,13.04,0.38,2.53,Urbana,4289,23.04,AC,Acre,4.42,30.95,19.93,Municipal,Total (Capital e Interior),6.25,3.88
2021,20.18,0.49,1.29,Urbana,958,19.52,AC,Acre,4.8,15.57,23.62,Municipal,Capital,12.58,6.75
2021,10.73,0.34,2.94,Urbana,3331,24.17,AC,Acre,4.3,35.92,18.74,Municipal,Interior,4.21,2.96
2021,6.9,0,9.85,Rural,1197,19.98,AC,Acre,3.97,45.97,12.84,Municipal,Total (Capital e Interior),2.86,1.6
2021,18.01,0,1.12,Rural,69,25.67,AC,Acre,4.54,24,20.17,Municipal,Capital,9.12,1.91
2021,6.19,0,10.4,Rural,1128,19.62,AC,Acre,3.94,47.38,12.37,Municipal,Interior,2.46,1.58
2021,14.97,0.45,2.39,Total (Urbana e Rural),22177,22.37,AC,Acre,4.55,24.82,21.5,Total (Estadual e Municipal),Total (Capital e Interior),8.52,4.98
2021,19.29,0.61,0.99,Total (Urbana e Rural),9642,21.29,AC,Acre,4.79,15.03,24.45,Total (Estadual e Municipal),Capital,11.59,6.76
2021,11.71,0.33,3.44,Total (Urbana e Rural),12535,23.19,AC,Acre,4.37,32.18,19.29,Total (Estadual e Municipal),Interior,6.21,3.65
2021,16.39,0.54,1.64,Urbana,19184,22.19,AC,Acre,4.64,21.44,22.57,Total (Estadual e Municipal),Total (Capital e Interior),9.54,5.68
2021,19.9,0.66,0.86,Urbana,9075,20.71,AC,Acre,4.82,13.95,24.85,Total (Estadual e Municipal),Capital,12.03,7.04
2021,13.09,0.43,2.39,Urbana,10109,23.58,AC,Acre,4.47,28.47,20.42,Total (Estadual e Municipal),Interior,7.2,4.41
2021,8.21,0.03,5.9,Rural,2993,23.23,AC,Acre,4.14,40.84,16.46,Total (Estadual e Municipal),Total (Capital e Interior),3.68,1.66
2021,10.89,0,2.81,Rural,567,29.21,AC,Acre,4.35,29.73,18.88,Total (Estadual e Municipal),Capital,5.49,2.98
2021,7.67,0.03,6.52,Rural,2426,22.03,AC,Acre,4.09,43.08,15.97,Total (Estadual e Municipal),Interior,3.31,1.4
2021,15.17,0.47,2.36,Total (Urbana e Rural),22343,22.27,AC,Acre,4.56,24.6,21.43,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),8.61,5.11
2021,19.57,0.65,0.99,Total (Urbana e Rural),9742,21.01,AC,Acre,4.8,14.82,24.27,"Total (Federal, Estadual e Municipal)",Capital,11.72,6.97
2021,11.83,0.33,3.4,Total (Urbana e Rural),12601,23.22,AC,Acre,4.38,32,19.28,"Total (Federal, Estadual e Municipal)",Interior,6.25,3.69
2021,16.61,0.56,1.63,Urbana,19350,22.07,AC,Acre,4.65,21.22,22.46,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),9.63,5.82
2021,20.19,0.7,0.86,Urbana,9175,20.42,AC,Acre,4.83,13.75,24.66,"Total (Federal, Estadual e Municipal)",Capital,12.17,7.26
2021,13.23,0.43,2.35,Urbana,10175,23.62,AC,Acre,4.47,28.28,20.38,"Total (Federal, Estadual e Municipal)",Interior,7.24,4.46
2021,8.21,0.03,5.9,Rural,2993,23.23,AC,Acre,4.14,40.84,16.46,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),3.68,1.66
2021,10.89,0,2.81,Rural,567,29.21,AC,Acre,4.35,29.73,18.88,"Total (Federal, Estadual e Municipal)",Capital,5.49,2.98
2021,7.67,0.03,6.52,Rural,2426,22.03,AC,Acre,4.09,43.08,15.97,"Total (Federal, Estadual e Municipal)",Interior,3.31,1.4
2021,14.23,1.17,3.87,Total (Urbana e Rural),142430,20.8,AM,Amazonas,4.57,24.53,19.71,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),8.89,6.78
2021,19.3,1.94,1.02,Total (Urbana e Rural),76366,18.67,AM,Amazonas,4.95,12,23.31,"Total (Federal, Estadual, Municipal e Privada)",Capital,13.15,10.62
2021,8.47,0.3,7.11,Total (Urbana e Rural),66064,23.22,AM,Amazonas,4.14,38.81,15.62,"Total (Federal, Estadual, Municipal e Privada)",Interior,4.04,2.42
2021,15.8,1.35,2.11,Urbana,124265,20.95,AM,Amazonas,4.7,20.7,21.2,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),10.11,7.78
2021,19.44,1.97,0.96,Urbana,74692,18.54,AM,Amazonas,4.96,11.62,23.36,"Total (Federal, Estadual, Municipal e Privada)",Capital,13.32,10.79
2021,9.97,0.36,3.94,Urbana,49573,24.79,AM,Amazonas,4.28,35.23,17.74,"Total (Federal, Estadual, Municipal e Privada)",Interior,5,2.97
2021,5.6,0.2,13.58,Rural,18165,19.99,AM,Amazonas,3.87,45.66,11.52,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),2.16,1.3
2021,12.79,0.5,3.56,Rural,1674,24.65,AM,Amazonas,4.39,28.69,21.02,"Total (Federal, Estadual, Municipal e Privada)",Capital,5.81,2.98
2021,5,0.18,14.4,Rural,16491,19.61,AM,Amazonas,3.83,47.05,10.74,"Total (Federal, Estadual, Municipal e Privada)",Interior,1.86,1.16
2021,11.36,3.94,1.1,Total (Urbana e Rural),864,19.71,AM,Amazonas,5.02,17.57,13.68,Federal,Total (Capital e Interior),16.16,16.49
2021,10.79,0.32,2.21,Total (Urbana e Rural),585,26.36,AM,Amazonas,4.49,28.87,16.29,Federal,Interior,9.77,5.4
2021,10.87,4.35,1.21,Urbana,738,18.85,AM,Amazonas,5.04,17.78,12.89,Federal,Total (Capital e Interior),16.62,17.44
2021,9.57,0.39,2.72,Urbana,459,25.99,AM,Amazonas,4.43,31.97,15.12,Federal,Interior,9.29,4.95
2021,14.69,0.91,3.69,Total (Urbana e Rural),87455,21.04,AM,Amazonas,4.56,24.48,20.24,Estadual,Total (Capital e Interior),8.76,6.2
2021,19.99,1.53,1.17,Total (Urbana e Rural),45328,18.68,AM,Amazonas,4.92,12.23,23.68,Estadual,Capital,13.03,9.69
2021,9.24,0.26,6.28,Total (Urbana e Rural),42127,23.47,AM,Amazonas,4.19,37.06,16.7,Estadual,Interior,4.37,2.61
2021,16.13,1.02,2.14,Urbana,79486,21.3,AM,Amazonas,4.67,21.09,21.67,Estadual,Total (Capital e Interior),9.76,6.89
2021,20.09,1.55,1.11,Urbana,45099,18.67,AM,Amazonas,4.92,11.96,23.77,Estadual,Capital,13.11,9.74
2021,10.84,0.32,3.5,Urbana,34387,24.81,AM,Amazonas,4.32,33.28,18.87,Estadual,Interior,5.28,3.1
2021,4.3,0.08,14.94,Rural,7969,19.19,AM,Amazonas,3.79,48.96,9.82,Estadual,Total (Capital e Interior),1.53,1.18
2021,9.13,0,7.24,Rural,229,20.31,AM,Amazonas,4.13,42,12.87,Estadual,Capital,3.83,4.62
2021,4.11,0.08,15.24,Rural,7740,19.15,AM,Amazonas,3.77,49.23,9.7,Estadual,Interior,1.44,1.05
2021,12.7,0.49,4.82,Total (Urbana e Rural),51743,23.24,AM,Amazonas,4.38,28.55,20.49,Municipal,Total (Capital e Interior),6.34,3.37
2021,18.39,0.72,1.07,Total (Urbana e Rural),28676,23.28,AM,Amazonas,4.73,15,26.71,Municipal,Capital,9.62,5.2
2021,6.72,0.24,8.76,Total (Urbana e Rural),23067,23.19,AM,Amazonas,4.02,42.79,13.95,Municipal,Interior,2.89,1.45
2021,14.55,0.55,2.49,Urbana,41729,24.01,AM,Amazonas,4.52,24.12,22.77,Municipal,Total (Capital e Interior),7.48,4.02
2021,18.62,0.72,1,Urbana,27231,23.15,AM,Amazonas,4.74,14.49,26.88,Municipal,Capital,9.79,5.34
2021,7.55,0.26,5.06,Urbana,14498,25.48,AM,Amazonas,4.14,40.7,15.69,Municipal,Interior,3.51,1.75
2021,6.47,0.27,12.65,Rural,10014,20.66,AM,Amazonas,3.92,43.41,12.84,Municipal,Total (Capital e Interior),2.5,1.2
2021,13.85,0.65,2.5,Rural,1445,25.9,AM,Amazonas,4.47,24.84,23.38,Municipal,Capital,6.38,2.51
2021,5.56,0.23,13.9,Rural,8569,20.01,AM,Amazonas,3.85,45.7,11.54,Municipal,Interior,2.02,1.04
2021,13.93,0.75,4.12,Total (Urbana e Rural),139198,21.89,AM,Amazonas,4.49,26.04,20.33,Total (Estadual e Municipal),Total (Capital e Interior),7.83,5.12
2021,19.37,1.22,1.13,Total (Urbana e Rural),74004,20.46,AM,Amazonas,4.84,13.3,24.85,Total (Estadual e Municipal),Capital,11.71,7.96
2021,8.28,0.25,7.23,Total (Urbana e Rural),65194,23.36,AM,Amazonas,4.13,39.24,15.65,Total (Estadual e Municipal),Interior,3.8,2.17
2021,15.57,0.85,2.26,Urbana,121215,22.26,AM,Amazonas,4.62,22.16,22.06,Total (Estadual e Municipal),Total (Capital e Interior),8.95,5.88
2021,19.54,1.24,1.07,Urbana,72330,20.35,AM,Amazonas,4.86,12.91,24.94,Total (Estadual e Municipal),Capital,11.86,8.08
2021,9.79,0.3,4,Urbana,48885,25.03,AM,Amazonas,4.27,35.65,17.86,Total (Estadual e Municipal),Interior,4.71,2.67
2021,5.47,0.18,13.7,Rural,17983,19.99,AM,Amazonas,3.86,45.96,11.45,Total (Estadual e Municipal),Total (Capital e Interior),2.05,1.19
2021,12.79,0.5,3.56,Rural,1674,24.65,AM,Amazonas,4.39,28.69,21.02,Total (Estadual e Municipal),Capital,5.81,2.98
2021,4.87,0.16,14.54,Rural,16309,19.6,AM,Amazonas,3.82,47.39,10.66,Total (Estadual e Municipal),Interior,1.74,1.04
2021,13.9,0.78,4.09,Total (Urbana e Rural),140062,21.86,AM,Amazonas,4.5,25.95,20.26,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),7.92,5.23
2021,19.3,1.28,1.12,Total (Urbana e Rural),74283,20.38,AM,Amazonas,4.85,13.23,24.71,"Total (Federal, Estadual e Municipal)",Capital,11.82,8.16
2021,8.31,0.26,7.18,Total (Urbana e Rural),65779,23.4,AM,Amazonas,4.13,39.14,15.66,"Total (Federal, Estadual e Municipal)",Interior,3.87,2.2
2021,15.52,0.89,2.25,Urbana,121953,22.22,AM,Amazonas,4.62,22.11,21.96,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),9.04,6.01
2021,19.46,1.3,1.06,Urbana,72609,20.28,AM,Amazonas,4.86,12.84,24.8,"Total (Federal, Estadual e Municipal)",Capital,11.97,8.29
2021,9.79,0.3,3.98,Urbana,49344,25.04,AM,Amazonas,4.27,35.6,17.82,"Total (Federal, Estadual e Municipal)",Interior,4.77,2.7
2021,5.54,0.18,13.62,Rural,18109,20.03,AM,Amazonas,3.87,45.78,11.51,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),2.11,1.23
2021,12.79,0.5,3.56,Rural,1674,24.65,AM,Amazonas,4.39,28.69,21.02,"Total (Federal, Estadual e Municipal)",Capital,5.81,2.98
2021,4.94,0.16,14.45,Rural,16435,19.65,AM,Amazonas,3.82,47.19,10.73,"Total (Federal, Estadual e Municipal)",Interior,1.81,1.08
2021,17.27,1.72,3.1,Total (Urbana e Rural),12549,18.6,RR,Roraima,4.78,17.68,20.83,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),10.89,9.9
2021,20.27,2.43,0.82,Total (Urbana e Rural),8736,16.8,RR,Roraima,5.05,10.45,21.74,"Total (Federal, Estadual, Municipal e Privada)",Capital,14.05,13.44
2021,11.45,0.34,7.54,Total (Urbana e Rural),3813,22.09,RR,Roraima,4.26,31.72,19.06,"Total (Federal, Estadual, Municipal e Privada)",Interior,4.77,3.04
2021,19.3,2.05,0.94,Urbana,10676,18.04,RR,Roraima,4.97,12.65,22.25,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),12.77,12
2021,20.38,2.45,0.74,Urbana,8519,16.71,RR,Roraima,5.07,9.95,21.75,"Total (Federal, Estadual, Municipal e Privada)",Capital,14.25,13.78
2021,15.17,0.53,1.73,Urbana,2157,23.11,RR,Roraima,4.58,22.89,24.14,"Total (Federal, Estadual, Municipal e Privada)",Interior,7.17,5.26
2021,8.9,0.39,12.03,Rural,1873,20.89,RR,Roraima,4.02,38.48,14.94,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),3.14,1.21
2021,17.16,2.11,3.1,Rural,217,19.47,RR,Roraima,4.56,24.56,21.27,"Total (Federal, Estadual, Municipal e Privada)",Capital,8.54,3.79
2021,7.81,0.16,13.22,Rural,1656,21.08,RR,Roraima,3.95,40.33,14.11,"Total (Federal, Estadual, Municipal e Privada)",Interior,2.42,0.87
2021,17.52,1.34,3.51,Total (Urbana e Rural),6240,18.72,RR,Roraima,4.74,18.23,20.71,Estadual,Total (Capital e Interior),10.99,8.98
2021,20.87,1.81,0.79,Total (Urbana e Rural),3973,17.54,RR,Roraima,5.02,10.42,21.82,Estadual,Capital,14.4,12.35
2021,11.6,0.49,8.34,Total (Urbana e Rural),2267,20.8,RR,Roraima,4.25,32.09,18.73,Estadual,Interior,4.94,3
2021,20.08,1.65,0.89,Urbana,5149,18.15,RR,Roraima,4.96,12.06,22.59,Estadual,Total (Capital e Interior),13.31,11.28
2021,21.17,1.86,0.74,Urbana,3919,17.4,RR,Roraima,5.04,9.67,21.87,Estadual,Capital,14.66,12.63
2021,15.9,0.83,1.43,Urbana,1230,21.03,RR,Roraima,4.65,21.24,25.37,Estadual,Interior,8.09,6.1
2021,8.23,0.21,13.06,Rural,1091,20.78,RR,Roraima,3.95,40.67,13.87,Estadual,Total (Capital e Interior),2.57,0.62
2021,9.8,0,2.49,Rural,54,22.73,RR,Roraima,4.25,37.98,20.1,Estadual,Capital,4.7,2.2
2021,8.09,0.22,13.96,Rural,1037,20.61,RR,Roraima,3.93,40.9,13.34,Estadual,Interior,2.39,0.48
2021,16.54,0.57,2.98,Total (Urbana e Rural),5740,21.62,RR,Roraima,4.62,20.68,23.1,Municipal,Total (Capital e Interior),8.55,5.96
2021,19.88,0.92,1.15,Total (Urbana e Rural),4205,19.72,RR,Roraima,4.82,14.31,25.13,Municipal,Capital,11.15,7.74
2021,11.08,0,5.97,Total (Urbana e Rural),1535,24.72,RR,Roraima,4.28,31.1,19.79,Municipal,Interior,4.29,3.04
2021,18.37,0.7,1.28,Urbana,4968,21.57,RR,Roraima,4.74,17.04,24.49,Municipal,Total (Capital e Interior),9.73,6.82
